8.929088906391174528e-04,1.634109157490735431e-01,2.596744639857777944e-14,5.065129690934100667e-22,5.455142995277454700e-03,1.859956108703316378e-18,6.876815979690868025e-03,8.818515164947699240e-04,2.443338634040128428e-04,1.017589256831343825e-01,0.000000000000000000e+00,2.328430027836459500e-10,9.189754278559644773e-02,1.156556120716632600e-02,1.565502013269290832e-05,1.278322811316275280e-06,8.792877839898261341e-03,3.028060096989348687e-14,2.912193226317419110e-04,1.287313383593494536e-24
4.432691881387666245e-06,5.076723283823881735e-07,1.016534772544904008e-19,1.552614613638263804e-03,4.332259503719156547e-23,6.968339367979726678e-11,1.691835885208330115e-02,9.734635815731232527e-25,1.753783051205430044e-01,2.905523040815110214e-04,2.328430027836459500e-10,0.000000000000000000e+00,1.406750699979228759e-06,5.240634688759760061e-10,4.769896319108537681e-23,7.157853405826017631e-18,4.331047634289574519e-24,1.566462111657005438e-04,1.960425147044250471e-01,1.739689661413644332e-03
8.782580281931879876e-25,2.336458906752340772e-03,1.306792118576346462e-05,3.790391382816233529e-13,4.669165382377884858e-03,1.040617830830382318e-05,1.005626011050123336e-01,1.190849915866153653e-08,2.752923366687040173e-10,1.925798821409054340e-01,9.189754278559644773e-02,1.406750699979228759e-06,0.000000000000000000e+00,9.127052034799326695e-25,1.677911902556114398e-08,2.704212083044507144e-11,8.566236524341802574e-25,1.446917799665925306e-05,6.968339416755701995e-11,8.271806125530276749e-25
1.691724709601351030e-24,1.948693096561480154e-01,8.271806125530276749e-25,7.103464952899942969e-15,5.604529587122211181e-08,8.271806125530276749e-25,4.680670413267361578e-04,9.517027865264607311e-04,2.374933125371956641e-16,1.342145354870890060e-24,1.156556120716632600e-02,5.240634688759760061e-10,9.127052034799326695e-25,0.000000000000000000e+00,8.526457149190101300e-25,1.170482671610611992e-03,1.829987689397032102e-01,9.002944078399667028e-07,6.018024259423360444e-05,8.271806125530276749e-25
1.275190992929833650e-23,5.013957937427973528e-07,6.379337314693342247e-03,1.775632574508821671e-02,7.859827774240327192e-02,1.960425147044250471e-01,3.166300220791786607e-02,7.102415081607149032e-09,1.645301242052673844e-24,2.374343522249587876e-22,1.565502013269290832e-05,4.769896319108537681e-23,1.677911902556114398e-08,8.526457149190101300e-25,0.000000000000000000e+00,8.848399529915506397e-06,8.271806125530276749e-25,2.267045480953360642e-02,3.517699203420758536e-02,3.773096153590771700e-03
1.897148576297994771e-01,8.362946998671811082e-06,7.000614098424448397e-18,1.110383047907791479e-02,3.521818694863002551e-05,4.426676963420773654e-06,2.675509841294965619e-04,2.633933592396556315e-19,1.713545191046915439e-01,1.844694653869107105e-15,1.278322811316275280e-06,7.157853405826017631e-18,2.704212083044507144e-11,1.170482671610611992e-03,8.848399529915506397e-06,0.000000000000000000e+00,5.038095844734568506e-20,4.589707675907882751e-20,5.600440897475421169e-03,1.281521308176972532e-02
1.875829303874985421e-01,1.156771476904084467e-02,1.020036245982601899e-06,9.265006723863019892e-25,2.129699677293045791e-11,8.271806125530276749e-25,1.739998969179263606e-24,2.814606887286963422e-14,3.007740160110526851e-24,1.141717415138137400e-03,8.792877839898261341e-03,4.331047634289574519e-24,8.566236524341802574e-25,1.829987689397032102e-01,8.271806125530276749e-25,5.038095844734568506e-20,0.000000000000000000e+00,8.271806125530276749e-25,8.659623410851308915e-25,8.271806125530276749e-25
1.518644723875237747e-08,8.271806125530276749e-25,3.449946696719434987e-17,1.835810128769304050e-01,1.370857838815776331e-01,3.157037423886586004e-04,4.630941746967327799e-02,2.145446763380583331e-24,1.197966209562863552e-03,2.288120152379961615e-06,3.028060096989348687e-14,1.566462111657005438e-04,1.446917799665925306e-05,9.002944078399667028e-07,2.267045480953360642e-02,4.589707675907882751e-20,8.271806125530276749e-25,0.000000000000000000e+00,7.503714289835990798e-04,1.885390898912276805e-24
8.221436008770760525e-07,1.180067725842183898e-24,7.205890516468876732e-03,1.662463266017861287e-11,1.551346998114923282e-03,1.453768602730975690e-01,7.233913881748987587e-16,9.772426053559754293e-06,1.861833488792191164e-05,8.271806125530276749e-25,2.912193226317419110e-04,1.960425147044250471e-01,6.968339416755701995e-11,6.018024259423360444e-05,3.517699203420758536e-02,5.600440897475421169e-03,8.659623410851308915e-25,7.503714289835990798e-04,0.000000000000000000e+00,1.189984573367647335e-24
8.271806125530276749e-25,7.443590787758033428e-15,1.960423642265538002e-01,9.971116379307340900e-23,7.240138763827003329e-21,2.171310886064458234e-10,7.010681689558464545e-09,1.777146590577019514e-01,7.612346544978978694e-18,8.271806125530276749e-25,1.287313383593494536e-24,1.739689661413644332e-03,8.271806125530276749e-25,8.271806125530276749e-25,3.773096153590771700e-03,1.281521308176972532e-02,8.271806125530276749e-25,1.885390898912276805e-24,1.189984573367647335e-24,0.000000000000000000e+00
